0,0,0
0.01,3.72007597602084E-44,0
0.02,1.92874984796392E-22,0
0.03,3.338237795365E-15,0
0.04,1.3887943864964E-11,0
0.05,2.06115362243856E-09,0
0.06,5.77774851941913E-08,0
0.07,6.2487495094631E-07,0
0.08,3.72665317207867E-06,0
0.09,1.49453385247814E-05,0
0.1,4.53999297624849E-05,0
0.11,0.000112685580508,0
0.12,0.00024036947642,0
0.13,0.000456323900581,0
0.14,0.00079049032312,0
0.15,0.00127263380134,0
0.16,0.001930454136228,0
0.17,0.002788217040049,0
0.18,0.003865920139473,0
0.19,0.005178924370598,0
0.2,0.006737946999085,0
0.21,0.008549309479686,0
0.22,0.010615346461977,0
0.23,0.01293490138895,0
0.24,0.015503853599009,0
0.25,0.018315638888734,0
0.26,0.021361739175007,0
0.27,0.024632127216141,0
0.28,0.028115659748972,0
0.29,0.03180041744538,0
0.3,0.035673993347252,0
0.31,0.039723733386441,0
0.32,0.043936933623408,0
0.33,0.04830099924173,0
0.34,0.052803570334301,0
0.35,0.057432619267617,0
0.36,0.062176524022116,0
0.37,0.067024121452609,0
0.38,0.071964743941723,0
0.39,0.076988242460746,0
0.4,0.082084998623899,0
0.41,0.087245927932987,0
0.42,0.09246247606292,0
0.43,0.09772660973499,0
0.44,0.103030803461764,0
0.45,0.108368023221896,0
0.46,0.113731707931209,0
0.47,0.119115749414233,0
0.48,0.124514471444123,0
0.49,0.129922608305059,0
0.5,0.135335283236613,0
0.51,0.140747987041231,0
0.52,0.146156557071543,0
0.53,0.151557156761304,0
0.54,0.156946255820714,0
0.55,0.162320611181848,0
0.56,0.167677248751797,0
0.57,0.173013446008472,0
0.58,0.178326715456153,0
0.59,0.183614788943724,0
0.6,0.188875602837562,0
0.61,0.194107284032668,0
0.62,0.199308136779312,0
0.63,0.204476630297843,0
0.64,0.209611387151098,0
0.65,0.214711172341697,0
0.66,0.219774883100254,0
0.67,0.224801539329962,0
0.68,0.229790274673017,0
0.69,0.234740328164712,0
0.7,0.239651036441776,0
0.71,0.244521826472499,0
0.72,0.249352208777296,0
0.73,0.254141771109641,0
0.74,0.258890172568617,0
0.75,0.263597138115727,0
0.76,0.268262453469961,0
0.77,0.272885960356565,0
0.78,0.277467552086267,0
0.79,0.282007169443094,0
0.8,0.28650479686019,0
0.81,0.29096045886431,0
0.82,0.295374216770839,0
0.83,0.299746165612357,0
0.84,0.304076431284833,0
0.85,0.308365167896581,0
0.86,0.312612555306069,0
0.87,0.316818796835599,0
0.88,0.320984117148753,0
0.89,0.32510876028028,0
0.9,0.329192987807906,0
0.91,0.333237077156224,0
0.92,0.337241320023524,0
0.93,0.341206020923021,0
0.94,0.34513149583055,0
0.95,0.34901807093132,0
0.96,0.352866081458849,0
0.97,0.356675870619668,0
0.98,0.360447788597821,0
0.99,0.364182191633615,0
1,0.367879441171442,0
1.01,0.371539903071873,0
1.02,0.375163946883533,0
1.03,0.378751945170607,0
1.04,0.382304272892081,0
1.05,0.385821306829124,0
1.06,0.389303425057248,0
1.07,0.392751006460111,0
1.08,0.396164430282066,0
1.09,0.399544075716742,0
1.1,0.402890321529133,0
1.11,0.406203545708853,0
1.12,0.409484125152364,0
1.13,0.412732435372158,0
1.14,0.415948850230977,0
1.15,0.419133741699323,0
1.16,0.422287479634612,0
1.17,0.425410431580441,0
1.18,0.428502962584536,0
1.19,0.431565435034065,0
1.2,0.434598208507078,0
1.21,0.437601639638911,0
1.22,0.440576082002494,0
1.23,0.44352188600156,0
1.24,0.446439398775816,0
1.25,0.449328964117222,0
1.26,0.45219092239655,0
1.27,0.455025610499497,0
1.28,0.457833361771614,0
1.29,0.460614505971438,0
1.3,0.463369369231175,0
1.31,0.466098274024403,0
1.32,0.468801539140235,0
1.33,0.471479479663478,0
1.34,0.474132406960294,0
1.35,0.47676062866897,0
1.36,0.479364448695371,0
1.37,0.481944167212716,0
1.38,0.48450008066533,0
1.39,0.487032481776045,0
1.4,0.489541659556953,0
1.41,0.492027899323229,0
1.42,0.494491482709762,0
1.43,0.496932687690358,0
1.44,0.499351788599276,0
1.45,0.501749056154897,0
1.46,0.504124757485328,0
1.47,0.506479156155757,0
1.48,0.508812512197388,0
1.49,0.511125082137802,0
1.5,0.513417119032592,0
1.51,0.515688872498144,0
1.52,0.517940588745428,0
1.53,0.520172510614687,0
1.54,0.52238487761091,0
1.55,0.524577925939998,0
1.56,0.526751888545516,0
1.57,0.528906995145944,0
1.58,0.531043472272368,0
1.59,0.5331615433065,0
1.6,0.53526142851899,0
1.61,0.537343345107949,0
1.62,0.539407507237627,0
1.63,0.541454126077192,0
1.64,0.543483409839564,0
1.65,0.545495563820244,0
1.66,0.547490790436111,0
1.67,0.54946928926414,0
